County,State,Number_Of_NPL_Sites,NPL_Score_Sum,Number_Of_Harmful_Power_Plants,Generation_5years_Total,Incident_Rate_Trend,Recent_5years_Trend,Time_Adjusted_Cancer_Rate,NPL_Status,Powerplants_Status
San Benito,California,1,31.66,0,23.401999999999997,-0.7,stable,0.3996000000000001,Have NPL Sites,No Harmful Powerplants
Larimer,Colorado,0,0.0,1,11818.453895,0.4,stable,0.3995,No NPL Sites,One Harmful Powerplants
Edgefield,South Carolina,0,0.0,0,0.0,1.2,stable,0.3995,No NPL Sites,No Harmful Powerplants
Livingston,Michigan,2,62.81,1,0.11499999999999995,-3.6,stable,0.3995,Have NPL Sites,One Harmful Powerplants
Waushara,Wisconsin,0,0.0,0,0.0,1.3,stable,0.3994,No NPL Sites,No Harmful Powerplants
Coal,Oklahoma,0,0.0,0,0.0,-5.0,falling,0.3993,No NPL Sites,No Harmful Powerplants
Graham,Arizona,0,0.0,0,0.0,1.9,stable,0.3992,No NPL Sites,No Harmful Powerplants
Atchison,Missouri,0,0.0,1,33193.85900000001,-6.1,stable,0.3992,No NPL Sites,One Harmful Powerplants
Hertford,North Carolina,0,0.0,0,167.45599999999996,-5.2,stable,0.3992,No NPL Sites,No Harmful Powerplants
Greene,Mississippi,0,0.0,0,0.0,7.1,stable,0.399,No NPL Sites,No Harmful Powerplants
Red Willow,Nebraska,0,0.0,1,2.386,1.1,stable,0.3988,No NPL Sites,One Harmful Powerplants
Texas,Missouri,0,0.0,0,0.0,-0.6,stable,0.3988,No NPL Sites,No Harmful Powerplants
Buffalo,South Dakota,0,0.0,0,4299.564,8.1,stable,0.3986,No NPL Sites,No Harmful Powerplants
Owyhee,Idaho,0,0.0,0,726.8470000000003,-2.3,falling,0.3984,No NPL Sites,No Harmful Powerplants
Panola,Texas,0,0.0,0,0.0,0.6,stable,0.3984,No NPL Sites,No Harmful Powerplants
Irion,Texas,0,0.0,0,2620.4429999999993,19.9,stable,0.3977000000000001,No NPL Sites,No Harmful Powerplants
Yavapai,Arizona,1,52.69,0,557.501,0.4,stable,0.3976,Have NPL Sites,No Harmful Powerplants
Green Lake,Wisconsin,0,0.0,0,0.0,-1.5,stable,0.3976,No NPL Sites,No Harmful Powerplants
Grand,Utah,0,0.0,0,0.0,-0.4,stable,0.3975,No NPL Sites,No Harmful Powerplants
Walton,Florida,0,0.0,0,0.0,-0.1,stable,0.3975,No NPL Sites,No Harmful Powerplants
Kern,California,2,86.97999999999998,43,173271.57139199998,-1.0,falling,0.3969,Have NPL Sites,More Than Two Harmful Powerplants
Gogebic,Michigan,0,0.0,0,0.0,-0.6,stable,0.3969,No NPL Sites,No Harmful Powerplants
Jackson,North Carolina,0,0.0,0,666.7230000000001,-3.8,stable,0.3968,No NPL Sites,No Harmful Powerplants
Kemper,Mississippi,0,0.0,2,13584.347999000001,2.4,stable,0.3966,No NPL Sites,Two Harmful Powerplants
Churchill,Nevada,1,39.07,0,2276.69408,-3.6,stable,0.3966,Have NPL Sites,No Harmful Powerplants
Knox,Nebraska,0,0.0,0,2149.5080000000007,5.0,stable,0.3966,No NPL Sites,No Harmful Powerplants
Choctaw,Mississippi,0,0.0,3,36071.906871,2.0,stable,0.3963,No NPL Sites,More Than Two Harmful Powerplants
Bailey,Texas,0,0.0,1,17348.796019999998,-5.5,stable,0.3963,No NPL Sites,One Harmful Powerplants
Somervell,Texas,0,0.0,1,96472.957,0.0,stable,0.3962,No NPL Sites,One Harmful Powerplants
Montgomery,Texas,2,85.28999999999998,2,9352.165,-4.0,falling,0.3961,Have NPL Sites,Two Harmful Powerplants
Chouteau,Montana,0,0.0,0,0.0,-4.9,stable,0.396,No NPL Sites,No Harmful Powerplants
Fresno,California,5,224.35,17,28139.080838999995,-1.7,falling,0.396,Have NPL Sites,More Than Two Harmful Powerplants
Madera,California,0,0.0,2,929.143,-0.7,stable,0.3959000000000001,No NPL Sites,Two Harmful Powerplants
George,Mississippi,0,0.0,1,1.474,-1.7,stable,0.3959000000000001,No NPL Sites,One Harmful Powerplants
Kent,Texas,0,0.0,0,0.0,-5.7,stable,0.3958,No NPL Sites,No Harmful Powerplants
Erath,Texas,0,0.0,0,25.811,3.0,stable,0.3958,No NPL Sites,No Harmful Powerplants
Todd,South Dakota,0,0.0,0,0.0,0.3,stable,0.3958,No NPL Sites,No Harmful Powerplants
Mineral,Nevada,0,0.0,0,1200.5219999999995,-6.3,stable,0.3954999999999999,No NPL Sites,No Harmful Powerplants
Haskell,Oklahoma,0,0.0,0,0.0,2.5,stable,0.3954999999999999,No NPL Sites,No Harmful Powerplants
De Kalb,Alabama,0,0.0,0,0.0,0.3,stable,0.3954999999999999,No NPL Sites,No Harmful Powerplants
Sioux,North Dakota,0,0.0,0,0.0,-0.8,stable,0.3953,No NPL Sites,No Harmful Powerplants
Fremont,Idaho,0,0.0,0,789.73865,-0.7,stable,0.3952000000000001,No NPL Sites,No Harmful Powerplants
Newaygo,Michigan,0,0.0,1,699.456,-1.5,stable,0.3952000000000001,No NPL Sites,One Harmful Powerplants
Steele,North Dakota,0,0.0,0,2884.0460000000007,10.6,stable,0.3951000000000001,No NPL Sites,No Harmful Powerplants
Maricopa,Arizona,5,209.7,18,294112.3703080001,-1.1,stable,0.395,Have NPL Sites,More Than Two Harmful Powerplants
Wright,Iowa,0,0.0,1,2510.2688399999997,-0.7,stable,0.395,No NPL Sites,One Harmful Powerplants
Eddy,North Dakota,0,0.0,0,0.0,-5.5,stable,0.3948999999999999,No NPL Sites,No Harmful Powerplants
Minidoka,Idaho,0,0.0,0,769.1080000000003,-1.0,falling,0.3945000000000001,No NPL Sites,No Harmful Powerplants
Hardy,West Virginia,0,0.0,0,0.0,-0.6,stable,0.3945000000000001,No NPL Sites,No Harmful Powerplants
Ward,Texas,0,0.0,1,52.948,6.6,stable,0.3944,No NPL Sites,One Harmful Powerplants
Douglas,Colorado,0,0.0,0,42.193000000000005,-1.1,stable,0.3942,No NPL Sites,No Harmful Powerplants
Monterey,California,2,80.17,7,15456.260109999996,-0.8,falling,0.39399999999999996,Have NPL Sites,More Than Two Harmful Powerplants
Johnston,Oklahoma,0,0.0,0,0.0,-3.1,stable,0.3938,No NPL Sites,No Harmful Powerplants
Sierra,New Mexico,0,0.0,0,161.725,-0.4,stable,0.3937000000000001,No NPL Sites,No Harmful Powerplants
Shelby,Texas,0,0.0,0,0.0,-0.2,stable,0.3937000000000001,No NPL Sites,No Harmful Powerplants
El Paso,Texas,0,0.0,4,2403.550958,-0.6,stable,0.3936,No NPL Sites,More Than Two Harmful Powerplants
Greene,North Carolina,0,0.0,0,73.399,1.7,stable,0.3935,No NPL Sites,No Harmful Powerplants
Latimer,Oklahoma,0,0.0,0,0.0,8.6,stable,0.3933,No NPL Sites,No Harmful Powerplants
Polk,North Carolina,0,0.0,0,69.057,-3.3,stable,0.3932,No NPL Sites,No Harmful Powerplants
Greeley,Nebraska,0,0.0,1,1.828,-9.4,stable,0.3932,No NPL Sites,One Harmful Powerplants
Griggs,North Dakota,0,0.0,0,0.0,3.5,stable,0.3932,No NPL Sites,No Harmful Powerplants
Weber,Utah,1,45.1,0,146.488,-1.8,stable,0.393,Have NPL Sites,No Harmful Powerplants
Sutter,California,0,0.0,6,5247.2480000000005,-0.8,falling,0.3929,No NPL Sites,More Than Two Harmful Powerplants
Jones,Texas,0,0.0,0,0.0,3.8,stable,0.3929,No NPL Sites,No Harmful Powerplants
Uintah,Utah,0,0.0,1,13380.203948,0.1,stable,0.3928,No NPL Sites,One Harmful Powerplants
Alameda,California,4,173.82,12,9168.142722,-1.8,falling,0.3928,Have NPL Sites,More Than Two Harmful Powerplants
Andrews,Texas,0,0.0,0,0.0,-10.6,stable,0.3926,No NPL Sites,No Harmful Powerplants
Valencia,New Mexico,0,0.0,2,687.6969999999999,-0.7,falling,0.3925,No NPL Sites,Two Harmful Powerplants
McIntosh,Georgia,0,0.0,0,0.0,-2.0,falling,0.3925,No NPL Sites,No Harmful Powerplants
Hancock,Georgia,0,0.0,1,593.592,0.0,unknown,0.3922999999999999,No NPL Sites,One Harmful Powerplants
Monroe,Michigan,0,0.0,2,116810.63698,4.4,stable,0.3922999999999999,No NPL Sites,Two Harmful Powerplants
Fairbanks North Star,Alaska,2,90.54,7,3103.421584,-0.8,stable,0.3919,Have NPL Sites,More Than Two Harmful Powerplants
Deuel,Nebraska,0,0.0,1,1737.5929999999998,-1.0,stable,0.3919,No NPL Sites,One Harmful Powerplants
Hood River,Oregon,0,0.0,0,23370.632,0.3,stable,0.3918,No NPL Sites,No Harmful Powerplants
Dickenson,Virginia,0,0.0,0,0.0,-1.7,stable,0.3918,No NPL Sites,No Harmful Powerplants
Ouray,Colorado,0,0.0,0,92.279,-3.7,stable,0.3917000000000001,No NPL Sites,No Harmful Powerplants
Dodge,Georgia,0,0.0,0,0.0,-1.0,stable,0.3916,No NPL Sites,No Harmful Powerplants
Hudson,New Jersey,4,152.16,10,17808.94109599999,-1.3,falling,0.3916,Have NPL Sites,More Than Two Harmful Powerplants
Merced,California,1,37.93,1,1594.5221699999993,-1.1,falling,0.3915,Have NPL Sites,One Harmful Powerplants
Lincoln,Tennessee,0,0.0,0,0.0,1.8,stable,0.3914,No NPL Sites,No Harmful Powerplants
Imperial,California,0,0.0,6,33188.64976799999,-0.5,stable,0.3912,No NPL Sites,More Than Two Harmful Powerplants
Austin,Texas,0,0.0,0,0.966,-0.7,stable,0.3912,No NPL Sites,No Harmful Powerplants
Howard,Texas,0,0.0,1,6578.125,-4.0,falling,0.3911,No NPL Sites,One Harmful Powerplants
Holt,Missouri,0,0.0,0,0.0,9.7,stable,0.391,No NPL Sites,No Harmful Powerplants
Steuben,Indiana,0,0.0,0,0.0,-3.9,stable,0.3909,No NPL Sites,No Harmful Powerplants
Hemphill,Texas,0,0.0,0,0.0,-10.0,stable,0.3908,No NPL Sites,No Harmful Powerplants
Colusa,California,0,0.0,2,14892.704993000001,0.6,stable,0.3907,No NPL Sites,Two Harmful Powerplants
Forest,Pennsylvania,0,0.0,0,0.0,0.8,stable,0.3907,No NPL Sites,No Harmful Powerplants
Dona Ana,New Mexico,1,50.0,5,12921.918569,0.4,stable,0.3907,Have NPL Sites,More Than Two Harmful Powerplants
Titus,Texas,0,0.0,1,35890.220932,-4.0,stable,0.3906,No NPL Sites,One Harmful Powerplants
Marshall,South Dakota,0,0.0,0,0.0,-5.2,stable,0.3905,No NPL Sites,No Harmful Powerplants
Santa Clara,California,22,752.9200000000002,31,20617.0008,-1.9,falling,0.3904,Have NPL Sites,More Than Two Harmful Powerplants
Woodward,Oklahoma,0,0.0,1,9270.596,1.7,stable,0.3903,No NPL Sites,One Harmful Powerplants
Pittsylvania,Virginia,1,30.16,0,333.635,3.1,stable,0.3901,Have NPL Sites,No Harmful Powerplants
Weld,Colorado,0,0.0,7,29840.107001,-1.1,stable,0.3901,No NPL Sites,More Than Two Harmful Powerplants
Bernalillo,New Mexico,3,100.0,4,1112.82794,-0.8,falling,0.39,Have NPL Sites,More Than Two Harmful Powerplants
Briscoe,Texas,0,0.0,0,2999.409,9.8,stable,0.3899,No NPL Sites,No Harmful Powerplants
St Francis,Arkansas,0,0.0,0,0.0,2.2,stable,0.3897,No NPL Sites,No Harmful Powerplants
Fayette,Texas,0,0.0,1,39584.029492,-0.7,stable,0.3896,No NPL Sites,One Harmful Powerplants
Benton,Oregon,1,31.07,1,175.32732,-7.5,falling,0.3895000000000001,Have NPL Sites,One Harmful Powerplants
Millard,Utah,0,0.0,1,52847.032384,0.5,stable,0.3895000000000001,No NPL Sites,One Harmful Powerplants
Jefferson,Florida,0,0.0,0,0.0,-1.3,stable,0.3893,No NPL Sites,No Harmful Powerplants
Comanche,Texas,0,0.0,0,1621.861,1.8,stable,0.389,No NPL Sites,No Harmful Powerplants
Floyd,Virginia,0,0.0,0,0.0,0.8,stable,0.389,No NPL Sites,No Harmful Powerplants
Caldwell,Texas,0,0.0,0,0.0,-1.5,stable,0.3889,No NPL Sites,No Harmful Powerplants
Grayson,Virginia,0,0.0,0,0.0,-0.4,stable,0.3889,No NPL Sites,No Harmful Powerplants
Castro,Texas,0,0.0,0,1159.662,-8.6,stable,0.3889,No NPL Sites,No Harmful Powerplants
De Soto,Florida,0,0.0,0,0.0,-2.3,stable,0.3888,No NPL Sites,No Harmful Powerplants
Catoosa,Georgia,0,0.0,0,0.0,-1.3,stable,0.3888,No NPL Sites,No Harmful Powerplants
Nacogdoches,Texas,0,0.0,0,0.0,-3.0,stable,0.3888,No NPL Sites,No Harmful Powerplants
Schuyler,Missouri,0,0.0,0,0.0,-2.6,stable,0.3886,No NPL Sites,No Harmful Powerplants
Franklin,Massachusetts,0,0.0,1,729.5381800000004,-1.6,falling,0.3886,No NPL Sites,One Harmful Powerplants
Kerr,Texas,0,0.0,0,0.0,0.3,stable,0.3884,No NPL Sites,No Harmful Powerplants
Pend Oreille,Washington,0,0.0,0,934.434,-9.2,stable,0.3884,No NPL Sites,No Harmful Powerplants
Bon Homme,South Dakota,0,0.0,0,0.0,2.2,stable,0.3884,No NPL Sites,No Harmful Powerplants
Reagan,Texas,0,0.0,0,0.118,2.2,stable,0.3883,No NPL Sites,No Harmful Powerplants
Houghton,Michigan,1,46.72,1,5.007999999999999,2.2,stable,0.3882,Have NPL Sites,One Harmful Powerplants
Allendale,South Carolina,1,33.89,1,605.1030000000001,0.7,stable,0.3882,Have NPL Sites,One Harmful Powerplants
Comal,Texas,0,0.0,0,44.959,-4.9,falling,0.3881,No NPL Sites,No Harmful Powerplants
Belmont,Ohio,0,0.0,1,35201.743015,6.5,stable,0.3881,No NPL Sites,One Harmful Powerplants
Bexar,Texas,3,138.85,9,54525.96494500001,-1.9,stable,0.3881,Have NPL Sites,More Than Two Harmful Powerplants
Siskiyou,California,2,85.06,1,6801.964000000003,-3.5,falling,0.388,Have NPL Sites,One Harmful Powerplants
Valdez-Cordova,Alaska,0,0.0,4,503.883,0.5,stable,0.3879,No NPL Sites,More Than Two Harmful Powerplants
Sweetwater,Wyoming,0,0.0,3,68468.12994500001,2.3,stable,0.3878,No NPL Sites,More Than Two Harmful Powerplants
Valley,Nebraska,0,0.0,1,1.156,4.5,stable,0.3878,No NPL Sites,One Harmful Powerplants
Stone,Missouri,0,0.0,0,0.0,-3.9,stable,0.3877,No NPL Sites,No Harmful Powerplants
Travis,Texas,0,0.0,6,24010.327,-0.4,stable,0.3876,No NPL Sites,More Than Two Harmful Powerplants
Moody,South Dakota,0,0.0,1,2693.934,-1.5,stable,0.3876,No NPL Sites,One Harmful Powerplants
Custer,Colorado,0,0.0,0,0.0,-10.0,falling,0.3875,No NPL Sites,No Harmful Powerplants
Judith Basin,Montana,0,0.0,0,669.9290000000002,-14.3,stable,0.3873,No NPL Sites,No Harmful Powerplants
Hays,Texas,0,0.0,0,0.0,-0.2,stable,0.3872,No NPL Sites,No Harmful Powerplants
Osage,Oklahoma,0,0.0,2,27073.259105,-3.7,stable,0.3871,No NPL Sites,Two Harmful Powerplants
Yankton,South Dakota,0,0.0,1,3676.94,2.6,stable,0.3871,No NPL Sites,One Harmful Powerplants
Carbon,Wyoming,0,0.0,1,4638.40393,2.3,stable,0.3869,No NPL Sites,One Harmful Powerplants
Fairfax City,Virginia,0,0.0,0,0.0,-2.2,stable,0.3868,No NPL Sites,No Harmful Powerplants
Harrisonburg City,Virginia,0,0.0,1,1.09074,-1.0,stable,0.3867,No NPL Sites,One Harmful Powerplants
Lane,Oregon,1,50.0,5,8348.681172999999,-2.4,stable,0.3865,Have NPL Sites,More Than Two Harmful Powerplants
Midland,Michigan,0,0.0,1,26384.82727,1.6,stable,0.3864,No NPL Sites,One Harmful Powerplants
Cherry,Nebraska,0,0.0,0,21.216,-9.1,stable,0.3863,No NPL Sites,No Harmful Powerplants
Hempstead,Arkansas,0,0.0,2,19877.978908,2.5,stable,0.3863,No NPL Sites,Two Harmful Powerplants
Valley,Idaho,0,0.0,0,223.754,-2.6,falling,0.3861999999999999,No NPL Sites,No Harmful Powerplants
Logan,Colorado,0,0.0,0,2896.5924700000005,0.1,stable,0.3859,No NPL Sites,No Harmful Powerplants
Williams,North Dakota,0,0.0,4,1378.9050000000002,-2.6,stable,0.3858,No NPL Sites,More Than Two Harmful Powerplants
Caribou,Idaho,2,106.68,0,539.9839999999998,-0.3,stable,0.3856,Have NPL Sites,No Harmful Powerplants
Utah,Utah,0,0.0,4,22925.449000000004,0.1,stable,0.3854,No NPL Sites,More Than Two Harmful Powerplants
Archer,Texas,0,0.0,0,4223.28471,0.5,stable,0.3853,No NPL Sites,No Harmful Powerplants
Pima,Arizona,1,57.8,6,3388.46573,-0.4,stable,0.3853,Have NPL Sites,More Than Two Harmful Powerplants
Collingsworth,Texas,0,0.0,0,0.0,4.8,stable,0.3852,No NPL Sites,No Harmful Powerplants
Nueces,Texas,1,50.0,6,29207.151267999994,-0.4,stable,0.3852,Have NPL Sites,More Than Two Harmful Powerplants
Box Elder,Utah,0,0.0,0,31.859,-0.6,falling,0.3851,No NPL Sites,No Harmful Powerplants
Washington,Texas,0,0.0,0,0.0,-0.3,stable,0.385,No NPL Sites,No Harmful Powerplants
Big Horn,Wyoming,0,0.0,0,0.0,-4.6,stable,0.3848,No NPL Sites,No Harmful Powerplants
Washakie,Wyoming,0,0.0,0,0.0,-3.3,stable,0.3842,No NPL Sites,No Harmful Powerplants
Brooks,Texas,0,0.0,0,0.0,-10.9,stable,0.384,No NPL Sites,No Harmful Powerplants
Yakima,Washington,1,38.8,1,6046.176,-0.8,stable,0.3837,Have NPL Sites,One Harmful Powerplants
Socorro,New Mexico,1,50.0,0,0.0,0.2,stable,0.3836,Have NPL Sites,No Harmful Powerplants
Candler,Georgia,0,0.0,0,105.02,-0.5,stable,0.3835,No NPL Sites,No Harmful Powerplants
Harrison,Ohio,0,0.0,0,0.0,4.6,stable,0.3835,No NPL Sites,No Harmful Powerplants
Perry,Indiana,0,0.0,2,6738.336061000001,-4.9,stable,0.3831,No NPL Sites,Two Harmful Powerplants
Lawrence,South Dakota,1,50.0,0,10.07426,-2.2,stable,0.3829,Have NPL Sites,No Harmful Powerplants
Clark,Nevada,0,0.0,15,146407.65736399998,-2.7,stable,0.3829,No NPL Sites,More Than Two Harmful Powerplants
Lamb,Texas,0,0.0,1,4391.795034999999,-0.8,stable,0.3828,No NPL Sites,One Harmful Powerplants
Boulder,Colorado,2,50.56,4,6493.524089000001,-3.1,falling,0.3826,Have NPL Sites,More Than Two Harmful Powerplants
Childress,Texas,0,0.0,0,0.0,-2.0,stable,0.3825,No NPL Sites,No Harmful Powerplants
Blanco,Texas,0,0.0,0,0.0,2.5,stable,0.3824,No NPL Sites,No Harmful Powerplants
Prowers,Colorado,0,0.0,1,22.901,-0.3,stable,0.3824,No NPL Sites,One Harmful Powerplants
Delta,Colorado,0,0.0,0,115.62899999999999,-1.3,stable,0.3823,No NPL Sites,No Harmful Powerplants
Los Angeles,California,17,705.3000000000002,62,79607.855224,-1.5,falling,0.3823,Have NPL Sites,More Than Two Harmful Powerplants
Rio Blanco,Colorado,0,0.0,0,53.388999999999996,-4.6,stable,0.3822,No NPL Sites,No Harmful Powerplants
Izard,Arkansas,0,0.0,1,1030.1635099999999,-0.9,stable,0.3821,No NPL Sites,One Harmful Powerplants
Dade,Missouri,0,0.0,0,0.0,-6.4,stable,0.3821,No NPL Sites,No Harmful Powerplants
Alger,Michigan,0,0.0,1,161.329,1.9,stable,0.3816,No NPL Sites,One Harmful Powerplants
Rock,Nebraska,0,0.0,0,0.0,-5.1,stable,0.3816,No NPL Sites,No Harmful Powerplants
Montrose,Colorado,1,43.53,0,2367.653,1.1,stable,0.3813,Have NPL Sites,No Harmful Powerplants
Branch,Michigan,1,33.93,1,17.715999999999994,3.1,stable,0.3813,Have NPL Sites,One Harmful Powerplants
Loup,Nebraska,0,0.0,1,0.03,15.2,stable,0.3811,No NPL Sites,One Harmful Powerplants
Morgan,Colorado,0,0.0,4,16896.83173,-1.3,stable,0.3807,No NPL Sites,More Than Two Harmful Powerplants
Terry,Texas,0,0.0,0,0.0,-4.4,stable,0.3806,No NPL Sites,No Harmful Powerplants
Roger Mills,Oklahoma,0,0.0,0,1974.434,7.3,stable,0.3806,No NPL Sites,No Harmful Powerplants
Hawaii,Hawaii,0,0.0,6,4648.952943,-1.6,falling,0.3804,No NPL Sites,More Than Two Harmful Powerplants
Crane,Texas,0,0.0,0,0.0,-2.4,stable,0.3804,No NPL Sites,No Harmful Powerplants
Logan,North Dakota,0,0.0,0,0.0,-6.5,stable,0.3801,No NPL Sites,No Harmful Powerplants
Stevens,Washington,1,50.0,1,1574.379994,-9.3,falling,0.38,Have NPL Sites,One Harmful Powerplants
St Croix,Wisconsin,0,0.0,0,67.845,-5.5,stable,0.3794,No NPL Sites,No Harmful Powerplants
Montgomery,Maryland,0,0.0,5,7185.123034,-1.6,stable,0.3793,No NPL Sites,More Than Two Harmful Powerplants
Johnson,Wyoming,0,0.0,1,1.188,4.4,stable,0.3792,No NPL Sites,One Harmful Powerplants
Hockley,Texas,1,42.41,0,0.0,-1.4,stable,0.3792,Have NPL Sites,No Harmful Powerplants
Polk,Missouri,0,0.0,0,0.0,-5.5,stable,0.3791,No NPL Sites,No Harmful Powerplants
Val Verde,Texas,0,0.0,0,519.937,1.7,stable,0.3791,No NPL Sites,No Harmful Powerplants
Washita,Oklahoma,0,0.0,0,677.201,4.2,stable,0.3789,No NPL Sites,No Harmful Powerplants
Hendry,Florida,0,0.0,1,1177.86401,-2.6,stable,0.3789,No NPL Sites,One Harmful Powerplants
Isabella,Michigan,0,0.0,1,29.1403,-5.1,stable,0.3788,No NPL Sites,One Harmful Powerplants
Gillespie,Texas,0,0.0,0,0.0,1.0,stable,0.3785,No NPL Sites,No Harmful Powerplants
Juneau,Alaska,0,0.0,6,2131.526,-2.1,stable,0.3784,No NPL Sites,More Than Two Harmful Powerplants
Lassen,California,0,0.0,2,1062.52799,0.7,stable,0.3783,No NPL Sites,Two Harmful Powerplants
Cameron,Texas,0,0.0,2,7203.364000000001,-1.8,stable,0.3783,No NPL Sites,Two Harmful Powerplants
Washington,Florida,0,0.0,0,0.0,5.0,stable,0.3782,No NPL Sites,No Harmful Powerplants
Albany,Wyoming,0,0.0,0,2678.527,0.8,stable,0.3781,No NPL Sites,No Harmful Powerplants
Smyth,Virginia,1,29.52,0,0.0,-4.5,stable,0.3781,Have NPL Sites,No Harmful Powerplants
Morrow,Oregon,1,31.31,6,39677.39188700001,-3.1,stable,0.378,Have NPL Sites,More Than Two Harmful Powerplants
Guadalupe,New Mexico,0,0.0,0,1303.939,-0.6,stable,0.3779,No NPL Sites,No Harmful Powerplants
Hale,Texas,0,0.0,0,0.0,0.8,stable,0.3777,No NPL Sites,No Harmful Powerplants
De Kalb,Missouri,0,0.0,0,0.0,2.0,stable,0.3777,No NPL Sites,No Harmful Powerplants
Uvalde,Texas,0,0.0,0,456.716,1.1,stable,0.3776,No NPL Sites,No Harmful Powerplants
Willacy,Texas,0,0.0,0,3412.338000000001,8.7,stable,0.3775,No NPL Sites,No Harmful Powerplants
Emmons,North Dakota,0,0.0,0,0.0,3.7,stable,0.3773,No NPL Sites,No Harmful Powerplants
Waller,Texas,1,30.16,0,0.0,-3.5,stable,0.3771,Have NPL Sites,No Harmful Powerplants
Kane,Utah,0,0.0,0,0.0,-0.6,stable,0.3771,No NPL Sites,No Harmful Powerplants
Llano,Texas,0,0.0,0,242.17,-3.5,stable,0.3769,No NPL Sites,No Harmful Powerplants
Brazos,Texas,0,0.0,3,1318.7838699999998,-3.3,stable,0.3766,No NPL Sites,More Than Two Harmful Powerplants
Hansford,Texas,0,0.0,0,4427.33678,14.5,stable,0.3764,No NPL Sites,No Harmful Powerplants
Le Flore,Oklahoma,0,0.0,1,9313.740987000001,7.6,stable,0.3763,No NPL Sites,One Harmful Powerplants
Elko,Nevada,0,0.0,0,686.2030000000002,1.5,stable,0.3763,No NPL Sites,No Harmful Powerplants
Eddy,New Mexico,0,0.0,0,98.78200000000001,-0.9,falling,0.3758,No NPL Sites,No Harmful Powerplants
Sevier,Utah,0,0.0,0,0.0,0.1,stable,0.3753,No NPL Sites,No Harmful Powerplants
Pushmataha,Oklahoma,0,0.0,0,0.0,12.1,stable,0.3752,No NPL Sites,No Harmful Powerplants
Cochise,Arizona,1,39.09,2,6788.47594,3.1,stable,0.375,Have NPL Sites,Two Harmful Powerplants
Elbert,Colorado,0,0.0,0,0.0,-3.2,stable,0.375,No NPL Sites,No Harmful Powerplants
Wheeler,Georgia,0,0.0,0,0.0,2.4,stable,0.3748,No NPL Sites,No Harmful Powerplants
Holmes,Ohio,0,0.0,0,0.0,1.4,stable,0.3748,No NPL Sites,No Harmful Powerplants
Hillsdale,Michigan,0,0.0,1,0.7190000000000001,6.1,stable,0.3745000000000001,No NPL Sites,One Harmful Powerplants
Alamosa,Colorado,0,0.0,1,638.986,-1.9,stable,0.3745000000000001,No NPL Sites,One Harmful Powerplants
Greenlee,Arizona,0,0.0,0,0.0,14.1,stable,0.3745000000000001,No NPL Sites,No Harmful Powerplants
Jim Wells,Texas,0,0.0,0,0.0,-0.6,stable,0.3745000000000001,No NPL Sites,No Harmful Powerplants
Kendall,Texas,0,0.0,0,0.0,-2.7,stable,0.3742,No NPL Sites,No Harmful Powerplants
Rappahannock,Virginia,0,0.0,0,0.0,-1.3,stable,0.3739,No NPL Sites,No Harmful Powerplants
Custer,South Dakota,0,0.0,0,0.0,0.1,stable,0.3739,No NPL Sites,No Harmful Powerplants
Curry,Oregon,0,0.0,0,0.0,0.6,stable,0.3738,No NPL Sites,No Harmful Powerplants
Grimes,Texas,0,0.0,2,18263.059071,2.1,stable,0.3736,No NPL Sites,Two Harmful Powerplants
Uinta,Wyoming,0,0.0,0,3703.976000000001,-3.0,stable,0.3736,No NPL Sites,No Harmful Powerplants
Wheatland,Montana,0,0.0,0,2692.556680000001,-12.0,stable,0.3736,No NPL Sites,No Harmful Powerplants
Howard,Missouri,0,0.0,1,0.0,2.2,stable,0.3736,No NPL Sites,One Harmful Powerplants
